gender,age,education_years,income_level,financial_literacy,numerical_reasoning,risk_preference,social_capital,consistency_score,response_time,answer_changes,session_duration,mobile_usage_score,skipped_questions,expenses,psychometric_score,credit_score,repayment_status
Female,53,16,85224,64,97,53,66,82,205.34061416873428,4,23.70069114241236,51,3,38064,74.45,685,1
Female,24,8,55640,71,25,87,50,85,237.58172746918223,7,17.476065930891117,91,2,17143,53.35,590,0
Male,49,12,34548,67,82,59,79,61,188.20778077315063,7,14.634407611525026,38,3,33567,68.75,557,0
Female,20,12,82649,81,68,39,94,50,128.5611096184645,3,23.606317756129076,78,2,52178,71.5,705,1
Male,56,12,67358,97,28,44,99,25,70.52556327864808,5,23.367337736173344,60,4,29988,61.55,614,0
Female,46,8,92825,70,55,98,28,38,49.57444577682347,1,16.569708791027885,30,3,51261,46.75,586,0
Male,41,17,23160,23,42,67,95,57,217.25196344934074,7,19.675224212419646,90,3,24042,46.35,411,0
Male,39,5,51205,75,98,89,73,98,129.33267837754,6,13.420362817500429,89,0,51917,78.65,531,0
Male,23,6,67280,94,76,99,80,52,189.99273603107918,0,13.230277185434334,44,3,55219,69.7,587,0
Female,41,8,89845,53,69,67,83,72,139.26609613215578,2,17.34255718424605,52,4,33570,63.3,726,1
Male,57,14,41852,64,78,62,99,49,215.93289543160026,1,22.392959436297463,35,1,36595,67.15,581,0
Male,40,6,50021,35,26,97,25,94,189.93306849501178,4,18.151718539988444,55,0,50626,39.85,330,0
Male,55,15,11195,28,66,76,64,84,57.09155186942199,6,15.80366296714566,36,4,11588,53.7,409,0
Male,27,14,71547,99,94,39,84,33,190.42938112831484,7,19.290405362384647,64,2,43579,78.5,678,1
Male,33,7,29286,35,75,40,96,29,93.36282974831695,6,21.80897826916934,45,0,12754,55.45,606,0
Male,28,13,38581,50,27,60,56,36,194.61124230922846,4,21.38482198661847,42,3,41232,41.35,396,0
Female,49,13,82674,32,55,64,92,94,229.70300025015683,2,14.300136475220341,64,0,78403,59.55,624,0
Female,23,15,31719,24,61,0,36,34,226.02644179939455,5,23.90620661569367,66,2,20495,44.65,521,0
Male,41,13,53450,66,58,8,44,95,65.00004649279765,4,8.267897040544169,75,1,43062,69.1,633,0
Female,50,11,25028,58,84,74,69,22,50.934447841309456,6,15.663414022673543,30,3,15467,55.75,539,0
Female,29,8,21192,37,63,79,90,41,195.39632798332167,1,23.42793128875769,49,4,14109,50.65,537,0
Male,44,5,88636,39,96,92,50,75,181.99234245285973,1,19.832103703592747,44,1,49834,59.0,625,0
Male,55,7,76812,21,99,99,51,78,75.23449540403689,1,19.967858477993317,40,2,26461,54.4,657,1
Male,35,12,32551,59,65,14,67,45,176.91346667419856,2,10.659997768721555,21,1,35730,61.6,485,0
Female,56,8,77364,49,32,58,36,69,43.097573178804765,6,17.89494625775778,86,4,38034,46.1,611,0
Male,30,14,69311,29,56,65,80,99,166.2324169685043,4,24.438132547749188,24,4,36878,58.0,583,0
Female,57,14,66444,83,33,9,76,80,206.46111118022736,7,11.596313370118304,64,0,37205,69.65,644,0
Male,47,6,38124,61,32,48,76,74,168.36780018110977,7,13.562076766294663,85,1,18887,57.7,591,0
Female,58,12,18654,94,31,10,89,83,53.07928414787176,4,14.606578932851042,83,0,10458,74.9,635,0
Male,30,11,5203,72,74,29,52,22,238.19447413298565,3,14.118092722920867,42,3,3919,59.4,525,0
Male,51,15,25129,72,47,22,38,49,111.21829582664397,7,18.659844742564403,97,2,9129,56.65,641,0
Female,53,14,77150,59,41,21,34,77,116.09563831108413,0,11.98775023440205,37,3,27560,56.35,695,1
Female,47,13,38264,35,38,50,54,32,56.95026746160748,0,16.596722123501635,94,4,25623,39.5,440,0
Female,42,6,17989,67,94,41,68,91,73.42353633238724,4,14.804065123046822,77,4,15421,77.9,590,0
Female,19,9,54214,80,49,99,55,43,94.23515870308216,5,18.95616967491756,79,4,25690,53.2,564,0
Female,53,10,72115,100,73,28,73,88,199.84047390599576,4,12.112995345287521,34,4,51644,84.0,704,1
Female,35,17,66678,57,34,44,55,26,178.3497615638861,1,17.403120790333034,88,1,43499,44.65,581,0
Male,22,6,62883,63,49,95,72,70,156.72976595282523,2,20.58622504865356,86,1,41615,56.45,574,0
Female,36,6,58445,34,48,32,79,73,212.7786429097678,4,19.780234842027426,27,4,50337,55.45,544,0
Male,59,17,75412,80,51,38,93,70,239.5610380026121,7,22.182752097286546,57,3,58648,70.9,637,0
Male,35,14,74661,26,49,72,63,46,116.95489164319336,7,24.254729160343956,45,2,50446,41.5,576,0
Female,49,8,10328,49,35,64,52,31,118.24468559827753,3,22.517470106699424,83,2,5332,41.05,545,0
Male,38,12,53968,55,55,81,63,60,187.21787510656193,3,23.94948943413756,96,3,41458,53.6,530,0
Female,27,17,47040,30,67,49,74,52,168.86976554150306,5,8.297655251302547,83,3,19281,52.35,587,0
Female,54,15,64199,89,47,85,93,98,42.678689580079464,6,18.691834748135072,93,3,40620,73.5,604,0
Male,39,9,62039,48,81,47,63,50,171.08546094690087,4,12.551336544000973,20,2,25299,59.4,605,0
Male,30,13,82232,98,75,36,70,30,183.92167799263788,0,21.75292040147116,61,2,45598,71.05,700,1
Female,34,8,55750,25,75,77,70,55,237.18731841507264,2,21.923645682791815,30,4,45124,50.05,532,0
Female,26,7,21119,95,94,85,26,25,157.35420052907895,3,8.812067635428258,88,4,19628,62.4,514,0
Male,41,14,29017,70,36,32,20,64,176.88356221882125,4,18.124439193936436,20,3,14174,52.6,566,0
Male,31,12,53780,99,81,5,32,79,197.74954105491267,6,22.46499601002209,84,1,43748,80.05,661,1
Male,25,5,31204,57,40,90,92,91,59.19192411347903,7,17.98602748262526,69,1,16185,60.1,551,0
Male,54,13,24562,92,56,69,67,56,186.93043518176952,4,15.234181095548287,88,0,15532,65.95,610,0
Female,36,8,29428,41,53,54,66,49,149.37314278174,7,9.305258536645095,95,2,30354,49.85,428,0
Female,45,15,26497,73,48,43,66,57,60.01511658614746,6,20.4146177551293,79,1,10092,60.9,648,0
Female,58,13,8372,59,87,49,29,35,173.97616861282128,1,9.268902269022767,56,0,9101,55.9,462,0
Female,47,12,93683,26,79,53,45,98,86.9008549375366,7,18.16454454176943,42,2,76250,58.6,618,0
Male,24,7,22453,59,30,62,69,57,147.5795706802019,3,23.59965740278106,24,3,17674,50.75,517,0
Male,43,7,56928,43,79,15,66,72,96.19204194318317,1,15.12487585429563,100,3,26847,65.45,634,0
Female,57,13,38960,60,99,46,63,27,60.907275394005964,2,21.092806577240182,23,4,17752,63.0,611,0
Female,28,7,22197,70,93,56,20,28,90.1728834601757,2,21.59678524756055,36,0,23047,57.25,479,0
Female,31,8,59984,58,53,1,82,40,127.76132442165164,5,8.175797358060969,49,0,25686,60.85,656,1
Female,38,13,6883,62,52,36,36,60,138.8257717344864,3,23.55397924652973,73,0,3010,55.4,598,0
Female,25,16,21651,88,29,92,36,88,69.69618385996446,1,11.20925931404854,100,0,18625,57.45,540,0
Female,20,8,90591,78,79,22,58,38,104.19572486654792,5,12.80587325867194,97,4,78228,67.25,655,1
Female,45,15,7812,44,45,84,62,99,211.87812867731762,5,22.803169264895395,42,4,4833,55.15,495,0
Female,46,7,11562,44,44,12,95,37,222.07642636878086,0,19.672050633641096,43,3,11862,54.65,425,0
Female,40,11,77549,92,21,64,60,95,147.03641730613964,1,14.32158546631517,36,3,80292,64.45,548,0
Male,35,10,75713,43,22,92,34,99,138.07232161625984,3,9.493953286500137,78,1,73676,44.1,551,0
Female,52,5,25469,81,51,47,20,24,156.28182493101207,3,14.56595599749253,71,0,7967,50.15,635,0
Male,30,14,54535,62,20,6,77,86,82.91389117732183,7,24.427648015251066,65,0,29541,61.75,619,0
Male,29,12,66300,78,43,30,73,90,238.7142298179229,1,9.778472787089976,100,0,35289,70.1,666,1
Female,22,5,99637,73,69,62,94,51,189.0545441944679,4,22.384239703135357,97,4,35120,67.25,717,1
Female,56,8,98523,98,62,44,24,97,87.74917588790936,4,13.530122657261451,78,0,99948,73.5,612,0
Male,28,10,93641,45,63,55,81,67,94.4292814604843,0,19.127577404785086,98,0,102450,59.3,593,0
Male,28,10,94003,73,52,63,90,52,169.68247751293652,5,18.736239764405816,38,3,38981,62.5,669,1
Female,59,11,87969,80,57,21,65,88,104.56930583797968,6,13.535017289613219,88,1,46466,73.5,709,1
Male,48,15,23217,94,71,62,84,91,111.0633543959128,5,8.922982321655356,36,4,7461,80.55,693,1
Female,48,16,13989,98,54,79,47,21,196.1885340320498,6,10.52991685576005,25,4,5488,56.25,582,0
Female,30,9,42235,63,36,27,60,73,93.38540993705641,0,17.619429267843344,44,2,29548,58.8,592,0
Female,31,9,89895,28,77,43,42,61,181.04823930584217,7,24.13058575219403,66,0,53427,51.85,643,0
Male,59,8,75691,61,67,88,51,54,226.97697268607547,0,23.738057482426427,36,0,48365,54.7,610,0
Male,42,10,61850,48,62,13,77,80,64.82703139964755,3,9.929037431148275,52,0,51516,66.15,620,0
Female,50,11,55442,98,67,84,58,79,68.85683893181879,3,22.878891206475547,30,1,20965,72.25,653,1
Male,50,14,78497,100,63,18,52,68,228.57462016236317,4,11.974760886210447,52,0,76786,75.35,666,1
Male,32,14,28983,99,52,59,77,42,80.70385144717707,1,23.467809343430673,47,4,28765,66.75,555,0
Male,33,5,12186,77,94,76,51,87,44.180166319749425,2,20.894393388450105,60,3,5244,74.05,624,0
Male,55,13,12506,82,95,1,69,54,213.70158320401987,7,24.341485927623044,78,3,10103,79.4,585,0
Male,23,12,46026,68,21,50,70,33,96.46057739969419,1,15.509383826195354,24,2,39227,47.75,560,0
Male,42,11,51070,30,29,99,96,41,99.67078701235688,5,20.43695066002951,49,1,22421,38.95,444,0
Male,32,13,53951,73,47,77,38,49,85.38422923702434,4,20.499673373057878,65,1,32361,51.45,591,0
Female,21,7,12791,49,66,33,22,22,223.53337962769584,4,16.434921146192746,75,0,10921,45.6,514,0
Male,21,14,66335,85,27,81,36,94,194.88372940019198,4,24.566817725580275,22,2,55618,58.35,531,0
Male,47,8,98133,84,42,87,62,29,159.35849119520088,4,12.142259523279307,31,3,95281,52.1,563,0
Male,51,11,77306,77,67,93,48,86,130.6516631351514,3,24.765638376758297,26,0,31387,64.95,664,1
Male,44,10,14893,76,82,50,63,60,68.70602375205522,0,21.806016716728614,45,1,8314,69.75,628,0
Male,48,17,30154,56,96,18,71,67,225.19735410342835,0,18.473652561373058,63,0,27207,73.05,618,0
Male,49,6,94854,73,56,35,47,69,189.93271943183083,1,9.28497140074946,75,3,47331,63.25,687,1
Male,56,6,55757,92,31,84,53,88,95.77670759423921,1,12.409167983741039,74,2,40684,62.5,578,0
Male,26,14,66387,88,93,82,99,77,229.4992130881396,6,22.301797165869353,32,4,27206,81.7,640,0
Female,58,11,45755,43,100,25,73,34,227.03818823297982,5,20.378611433608725,97,0,19474,63.15,635,0
Male,25,13,18514,82,84,34,21,67,171.90376546257693,4,24.36577294415448,44,1,9345,68.75,624,0
Male,31,15,36358,70,34,62,36,25,237.00071141031344,4,14.745383493864436,100,2,19457,43.7,554,0
Male,50,16,92974,34,99,3,37,23,77.44964909615868,2,23.205717113832733,35,0,30999,54.8,713,1
Male,40,13,97992,66,29,84,47,42,186.27807191754002,0,22.65104275247417,60,1,96490,44.1,564,0
Female,38,11,28631,92,61,2,47,64,70.43522272634844,6,24.424283718783474,23,1,9595,72.5,678,1
Female,29,15,10807,65,45,4,71,84,178.3382416028789,6,12.631655649635535,59,2,9836,67.8,566,0
Female,19,12,76792,49,68,28,35,75,223.97036394176195,4,16.407049512716114,70,1,40668,59.15,646,0
Female,30,14,85692,98,42,18,52,82,147.21951230672386,5,9.37637765268245,100,1,53020,72.3,711,1
Female,21,7,16908,39,83,16,24,34,192.61332750535698,1,18.045585317933405,74,3,12890,51.25,539,0
Female,37,5,29435,76,36,33,64,23,68.62434572208852,1,20.44947989075518,52,4,14122,52.7,562,0
Female,31,11,74820,68,53,19,56,96,166.63891407795342,6,12.04619846157032,58,2,27038,69.35,734,1
Female,47,12,66716,75,76,27,71,51,52.63837922646289,1,10.884088789731617,43,3,71098,69.65,517,0
Female,46,6,35432,75,23,72,83,28,47.37957523505124,6,18.872021609869805,82,4,34107,49.1,499,0
Female,25,13,84974,44,90,66,81,76,166.8125165272289,7,14.68317182307154,79,0,77113,66.45,657,1
Female,29,8,45510,28,88,9,24,86,154.5617160332313,2,15.251592971527023,71,3,33113,60.3,591,0
Female,58,14,19227,41,87,20,30,58,105.85022837085619,4,16.009042705792623,68,4,15576,58.15,554,0
Female,55,15,84801,96,69,3,22,59,142.58592203555054,4,16.695064198112114,85,1,84079,70.85,680,1
Female,43,13,89724,56,86,21,70,35,176.86803002063542,5,11.323941611699581,60,2,54830,63.7,674,1
Female,19,17,23604,47,87,70,79,100,168.94556354155299,4,17.82154432109686,34,3,9056,70.7,644,0
Female,57,7,99101,33,78,61,85,29,54.72650229022565,5,9.174648162999091,76,0,96402,51.85,613,0
Male,31,12,87641,49,97,11,76,72,175.62386429429233,7,9.929681234238195,68,3,30691,73.65,732,1
Female,23,15,30790,58,82,10,36,84,171.90661585472364,2,20.09598292353501,78,1,31863,69.1,525,0
Male,59,6,93894,76,86,21,22,69,173.9227983336838,4,20.43438592991739,93,2,82396,69.3,679,1
Female,57,7,35944,24,45,28,22,48,209.47065226980374,5,12.527454221325865,25,3,23591,38.55,428,0
Female,48,5,27187,31,20,60,59,37,155.34052853725717,7,11.139835519435309,83,3,21539,34.55,405,0
Male,34,9,57546,54,87,60,99,71,227.58017163727385,0,8.91787652877192,42,1,41895,71.0,649,0
Female,42,8,9025,60,97,26,95,51,236.00185592602458,4,15.121064314933063,61,2,5606,74.1,593,0
Male,49,17,98691,82,37,46,82,52,190.36876636142634,7,16.65376493169059,88,1,39756,61.95,679,1
Male,29,5,29512,61,31,83,70,30,111.7363507615261,6,23.290806985573763,59,1,27938,44.25,493,0
Male,30,14,20907,84,57,13,20,48,68.61968312192135,4,8.041819286417555,50,4,16102,60.75,540,0
Female,36,13,85005,84,61,6,70,39,204.02798380563613,7,14.899640994470829,33,4,73276,68.15,603,0
Female,42,10,42924,62,55,14,23,41,69.32646718688292,1,15.127789623478744,89,4,20034,52.6,595,0
Female,48,10,52196,79,35,45,100,91,69.23388440525308,4,23.07141677667648,64,4,24064,71.15,630,0
Male,54,15,19410,39,84,27,23,34,223.80851122489062,6,11.332675874726876,31,3,18850,50.25,492,0
Male,42,6,48763,82,86,42,66,54,151.97453486058492,6,9.12518614887318,58,3,35981,72.6,608,0
Female,33,11,64574,43,58,9,58,99,98.66659465270149,3,14.48737223051636,41,1,42766,65.0,633,0
Female,55,16,13650,94,78,50,68,53,232.59677712017626,2,18.40939712570754,97,2,5113,73.5,663,1
Female,40,16,53826,91,98,2,76,39,181.46613699686807,1,22.588455546271923,54,4,34499,80.8,667,1
Female,31,13,31277,54,57,75,58,96,146.96890184056792,7,12.57338369612707,98,1,26987,60.85,570,0
Female,23,10,62970,60,35,76,87,75,105.89605095441627,7,12.272294929744774,32,2,24111,57.2,657,1
Male,42,15,7456,35,100,43,36,70,175.32330627786834,6,13.541603287246183,59,1,2410,60.6,611,0
Male,40,12,21590,99,93,53,34,96,186.17903353094272,2,10.00996419718902,40,4,16031,81.95,638,0
Male,29,16,32892,25,30,33,47,69,182.42203608208334,3,24.612659332033815,77,4,18186,42.55,530,0
Female,30,9,22740,39,47,64,35,49,79.06752976313612,1,17.19050204454853,86,3,23303,42.1,441,0
Male,53,6,50728,75,96,88,25,44,179.44884739299428,5,12.627794474056191,91,0,39265,60.25,581,0
Male,56,17,16788,94,99,82,51,93,156.28937512703024,5,14.149531183103965,33,0,9071,81.0,651,1
Male,51,8,94381,27,21,24,100,90,210.0152483846115,5,22.721254140492405,82,4,52015,53.95,628,0
Male,23,16,77692,25,39,62,44,23,164.95376020093357,1,19.45331600692556,29,1,31330,32.25,530,0
Male,55,5,13151,27,95,69,58,82,69.25533632838642,3,17.40449888965142,91,3,8549,60.05,571,0
Female,57,5,31515,81,91,44,36,41,103.70654322616784,3,20.32172540320788,75,2,11179,66.25,677,1
Male,25,10,15987,33,57,67,65,76,188.76353305465278,0,20.8489924340917,23,1,10431,52.4,550,0
Female,25,6,83096,22,75,25,98,73,187.99235630115456,6,11.301583164233877,74,1,32939,62.15,719,1
Female,57,10,60674,21,58,25,72,23,84.54295788604772,1,10.697552087624786,28,0,51071,43.7,577,0
Female,50,5,73209,41,50,25,70,84,110.91866338649875,2,24.43383856213896,80,3,60094,59.6,631,0
Female,51,15,52767,89,99,77,37,67,43.06392830841429,7,11.157338050653195,84,4,51219,72.7,584,0
Female,32,14,77359,90,42,61,39,42,106.34090963096808,4,15.900952269106266,80,4,80292,55.65,524,0
Male,53,7,44644,25,53,95,24,42,45.26780349870606,3,24.70727209917294,75,4,36747,33.25,380,0
Male,52,13,98901,69,36,91,81,25,214.5741415442815,0,15.092612478373937,96,1,41877,47.75,635,0
Female,39,6,43741,63,43,60,31,88,173.32944886483529,3,16.75243337870311,72,2,30908,55.9,583,0
Female,40,12,70121,27,54,1,100,83,233.829554095531,5,21.572179439028673,63,1,73833,63.1,527,0
Female,57,10,78818,43,42,40,49,90,218.38484806960724,6,13.786688721581834,75,4,36210,54.75,611,0
Male,39,16,46435,46,27,44,35,24,160.69505638396134,2,15.327575319588927,58,2,28393,36.2,452,0
Female,22,10,13056,72,73,84,21,52,140.58573267445684,4,13.646946640008665,42,0,11730,55.0,509,0
Male,48,11,92227,70,40,13,95,45,216.7448981469348,4,12.88574501489203,40,0,83984,62.95,640,0
Female,30,9,99137,47,38,36,22,78,99.68301742136133,3,16.02090768464746,96,2,105037,48.9,535,0
Male,45,16,57418,78,50,1,27,53,84.70364816804661,4,20.680051056323034,32,3,28578,60.45,609,0
Female,37,15,91549,88,69,4,56,45,122.00422363185437,5,22.743897797715917,78,0,90325,70.65,674,1
Male,50,8,40513,92,90,1,72,93,50.6395690752384,7,15.99196059999592,45,1,13855,89.4,791,1
Female,33,10,93943,44,43,0,74,85,100.394364981998,5,13.457062163200476,66,4,39140,62.05,678,1
Male,46,12,29660,63,65,47,68,39,56.736065337808135,4,23.49707505811218,23,0,31274,58.45,479,0
Male,40,8,7639,66,27,21,78,33,50.53218740841273,2,13.710738814789174,90,2,7674,52.75,445,0
Male,41,9,91856,32,96,40,79,90,150.26796316550968,5,21.17508098775476,89,0,32034,69.45,750,1
Male,51,11,70612,72,22,24,97,93,181.63304278723993,3,20.726530771678377,89,2,25003,67.85,718,1
Male,24,10,77009,72,53,45,65,27,147.3349040856271,6,8.846188115283947,62,2,44783,55.5,630,0
Male,55,17,15622,56,96,93,82,77,54.11547531314838,0,11.019870364316924,58,3,9685,69.2,582,0
Male,54,8,23808,82,76,8,98,20,118.99387015948456,5,17.738396728833568,50,0,16052,71.5,633,0
Female,21,17,60636,85,77,60,51,50,62.19028707829382,0,22.749664839769714,92,4,44797,66.4,624,0
Female,51,8,75832,59,54,100,85,27,170.01272899134105,1,18.097882820714112,21,0,30674,49.35,618,0
Female,59,14,27951,97,40,46,23,99,205.2812937807865,2,20.62607132199672,26,2,30442,67.75,481,0
Female,39,8,93006,80,84,73,48,79,63.34114452168454,3,20.4850021077729,20,0,99169,70.7,589,0
Female,22,5,70941,25,85,78,68,81,53.370553101103,4,16.404228219414467,26,4,44485,57.35,605,0
Male,59,9,50076,44,76,2,42,29,121.1903883072522,6,17.53363998496768,28,3,34561,54.1,553,0
Male,40,12,20345,65,61,7,22,37,100.69473530333944,2,9.211786461518269,67,3,12014,54.75,568,0
Male,32,11,5397,50,62,24,73,85,92.13797015966276,3,23.771450102960742,74,3,4428,66.05,560,0
Male,48,9,19665,99,45,35,40,85,82.2792271907696,3,19.46388550587718,96,2,16900,70.45,608,0
Male,26,7,19560,82,86,42,99,71,103.38500332830428,2,10.626447655509413,79,1,14245,80.95,680,1
Female,42,15,31376,87,45,49,63,86,233.07488727702867,5,12.148094853427024,89,2,32613,69.1,483,0
Female,42,5,24857,58,27,62,39,28,211.53418889629526,2,8.079086112818297,97,4,14351,39.4,436,0
Female,38,17,69268,99,66,84,76,67,160.27141787059054,2,12.48813147331189,77,3,35191,72.6,615,0
Female,26,11,25310,55,56,33,88,79,200.09491211265293,1,13.382563623912947,68,2,20869,66.2,589,0
Male,55,17,23328,26,91,90,90,97,42.947107550589735,4,19.613371053932447,49,2,10032,64.45,574,0
Male,39,15,46397,85,37,72,71,71,62.29106374422132,2,16.10317634568733,41,3,35344,62.4,583,0
Male,40,7,43159,74,95,9,99,62,98.49230921277551,1,22.327235534258072,23,0,24109,82.3,703,1
Female,21,8,55762,91,55,26,36,94,168.77979996247944,0,9.475380902665604,85,4,22854,72.65,666,1
Male,46,9,78366,61,21,88,85,69,216.6827975209298,5,20.019370319132165,49,1,43349,51.3,585,0
Female,32,17,64304,46,22,12,31,33,86.22803169740273,1,22.87320060601276,43,1,29710,39.35,507,0
Male,18,16,53998,21,53,50,77,37,67.84049131690352,5,15.162560363759761,99,4,43392,43.5,531,0
Male,47,12,69853,89,65,67,96,96,209.58387068681432,4,12.908469992997663,44,2,23845,79.85,715,1
Female,46,17,24048,23,81,15,24,53,121.8271288442526,0,15.574641619651768,84,3,22957,49.85,542,0
Male,37,11,55217,40,89,11,99,60,179.9016880342872,2,21.410321681873057,95,3,42373,70.0,623,0
Male,50,13,51255,20,76,24,91,94,149.60574361895672,2,23.62370296735893,35,4,50519,65.05,572,0
Female,58,15,92284,57,29,48,75,68,75.18228056983796,6,9.11499613755259,74,4,39517,54.4,636,0
Male,53,7,63620,79,37,15,65,88,180.11506352020604,2,16.984818772876558,46,3,43120,68.8,629,0
Female,39,15,75929,95,52,1,91,28,124.15563722882047,2,18.87507306031042,87,3,63351,70.65,675,1
Male,30,14,28885,33,26,72,37,67,97.54970763412572,0,8.29709360641668,79,4,12035,38.15,466,0
Male,24,5,71139,98,64,76,63,31,220.53965701485083,7,11.081220111201032,77,2,22135,63.45,693,1
Male,25,5,76831,36,48,77,62,84,41.19716445610409,1,9.06354687880443,76,1,81011,51.2,510,0
Male,45,16,46148,92,57,75,99,33,120.97394639694966,6,12.93627690880109,67,1,42668,65.8,605,0
Male,26,14,12103,66,58,34,98,83,100.10239886453901,5,11.491884379270124,60,0,11204,72.2,581,0
Male,42,17,30251,75,44,21,96,45,50.89589817734415,5,16.2756051476322,87,4,31352,64.8,470,0
Male,33,5,19546,72,36,84,41,26,56.08465393389,6,19.140805358454344,53,0,14903,43.55,481,0
Male,27,6,20456,37,80,47,79,74,74.4573787827086,5,22.317698301568065,53,0,16635,63.05,582,0
Female,28,6,23228,88,70,63,82,78,140.9999453337785,1,13.173253821323677,21,1,10851,75.5,654,1
Female,48,11,85210,67,56,66,43,99,96.52871068028374,3,8.856909234346224,20,3,57628,63.75,648,0
Male,29,13,5046,28,86,21,84,98,207.57180239913947,1,8.065418872642866,56,3,2149,70.0,608,0
Male,48,12,71355,73,43,72,48,75,87.99518012007059,1,22.35737846696758,78,3,27049,57.65,690,1
Female,31,8,41575,54,68,46,20,87,184.04423969118204,7,22.928303747782902,62,4,20964,59.0,569,0
